,OBJECTID,CalSim_ID,Riv_Mi,Riv_Name,Comment,C2VSIM_GW,C2VSIM_SW,CalSim2_ID,Type,Sub_Type,Nrest_Gage,Strm_Code,RM_II,HR,geometry
893,894.0,TUO015,15.0,Tuolumne River,C2VSIM node.,651,141,,CH,STM,,TUO,15.0,SJR,POINT (-121.00145572516156 37.611798546608924)
894,895.0,TUO022,22.0,Tuolumne River,C2VSIM node.,652,140,,CH,STM,,TUO,22.0,SJR,POINT (-120.90544731660931 37.618967750699944)
895,896.0,TUO030,30.0,Tuolumne River,C2VSIM node.,653,139,,CH,STM,,TUO,30.0,SJR,POINT (-120.80527156297285 37.615334190298356)
896,897.0,TUO036,36.0,Tuolumne River,C2VSIM node.,654,138,,CH,STM,,TUO,36.0,SJR,POINT (-120.70870966335204 37.637989938515666)
897,898.0,TUO043,43.0,Tuolumne River,C2VSIM node.,655,137,,CH,STM,,TUO,43.0,SJR,POINT (-120.59472487257648 37.634454875308336)
898,899.0,90_PU,,,"Coalinga, Huron, Avenal",,,,PR,U,,,,SJR,POINT (-120.35900116354205 36.13999935600229)
899,900.0,90_PA2,,,,,,,PR,A,,,,SJR,POINT (-120.16302377016125 36.2206991851018)
900,901.0,72_NU,,,"Los Banos, Gustine, Firebaugh, Newman",,,,NP,U,,,,SJR,POINT (-120.83904205408675 37.076008533447855)
901,902.0,72_PR6,,,,,,,PR,R,,,,SJR,POINT (-120.75830039223821 36.99652205086431)
902,903.0,RFS72A,,,,,,,RFS,NA,,,,SJR,POINT (-120.78191575907292 37.01515772059609)
903,904.0,MSS014,14.0,Mud Slough (South),,,,,CH,STM,,MSS,14.0,SJR,POINT (-120.77123306656284 37.039827402384)
904,905.0,72_XA2,,,CCID (South),,,,X,A,,,,SJR,POINT (-120.551548735458 36.977411119342825)
905,906.0,72_PA,,,,,,,PR,A,,,,SJR,POINT (-120.66245615176041 36.97952573153631)
906,907.0,73_PA3,,,,,,,PR,A,,,,SJR,POINT (-120.76945999594388 36.87749136285553)
907,908.0,73_XA,,,,,,,X,A,,,,SJR,POINT (-120.48485840623471 36.8297429266204)
908,909.0,73_PA2,,,,,,,PR,A,,,,SJR,POINT (-120.63243618551607 36.893636373083815)
909,910.0,72_PU,,,South Dos Palos (Dos Palos Station),,,,PR,U,,,,SJR,POINT (-120.62161830190396 36.987698231743735)
910,911.0,72_PR3,,,,,,,PR,R,,,,SJR,POINT (-120.78829923182525 37.204710248510615)
911,912.0,72_XA1,,,,,,,X,A,,,,SJR,POINT (-120.71831852257739 37.109321682187165)
912,913.0,XCC010,10.0,,,,,,CH,CNL,,XCC,10.0,SJR,POINT (-120.49667338021318 36.88501247694058)
913,914.0,64_XA,,,,,,,X,A,,,,SJR,POINT (-120.41459482099972 36.85315521541159)
914,915.0,FSL012,12.1,Fresno Slough,C2VSIM Node. Confluence with James Bypass,892,51,,CH,STM,,FSL,12.0,SJR,POINT (-120.26746646027843 36.67706907958008)
915,916.0,91_PR,,,,,,,PR,R,,,,SJR,POINT (-120.34069928107235 36.704976803800896)
916,917.0,91_PA,,,,,,,PR,A,,,,SJR,POINT (-120.28166588774586 36.66559874932092)
917,918.0,72_NA1,,,,,,,NP,A,,,,SJR,POINT (-120.98730696758592 37.35865763390484)
918,919.0,71_PA6,,,,,,,PR,A,,,,SJR,POINT (-121.04617484302726 37.190010183438446)
919,920.0,71_PA7,,,,,,,PR,A,,,,SJR,POINT (-121.15390351285497 37.38372368849855)
920,921.0,CAA024,24.0,California Aqueduct,,,,,CH,CNL,,CAA,24.0,SJR,POINT (-121.3527046634383 37.62788477246199)
921,922.0,LBC001,1.0,Lower Boardman Canal,Lake Alta,,,,CH,CNL,,LBC,1.0,SAC,POINT (-120.81736662828561 39.2072374731303)
922,923.0,LBC010,10.0,Lower Boardman Canal,"Diversion to Off-Model (Monte Vista, Applegate,Colfax)",,,,CH,CNL,,LBC,10.0,SAC,POINT (-120.89872399054404 39.14750889848557)
923,924.0,WBF030,29.3,West Branch Feather River,Hendricks Diversion Dam,,,,CH,STM,11405200,WBF,30.0,SAC,POINT (-121.53182747993407 39.938085078891966)
924,925.0,BTC060,60.23,Butte Creek,De Sabla Powerhouse,,,,CH,STM,11389750,BTC,60.0,SAC,POINT (-121.63248565935376 39.86938796742684)
925,926.0,WBF015,15.2,West Branch Feather River,Miocene Diversion Dam,,,,CH,STM,,WBF,15.0,SAC,POINT (-121.57126680546358 39.81398778668761)
926,927.0,MOK079,79.0,Mokelumne River,Mokelumne River near Mokelumne Hill. USGS 11319500,,,,CH,SG,11319500,MOK,79.0,SAC,POINT (-120.7200535044817 38.31266734275409)
927,928.0,LGRSV,38.66,South Fork Feather River,USGS 11395030 South Fork Feather River below Little Grass Valley Dam.  Little Grass Valley Reservoir,,,,STR,NA,11395030,,,SAC,POINT (-121.01982076058928 39.72522344450625)
928,929.0,SFF029,28.98,South Fork Feather River,South Fork Diversion Dam,,,,CH,STM,,SFF,29.0,SAC,POINT (-121.11807165427972 39.64892423458083)
929,930.0,12_SA,,,Miscellaneous Riparian Diverters,,,,S,A,,,,SAC,POINT (-121.6084748256786 39.39432215106671)
930,931.0,SFF011,11.0,South Fork Feather River,USGS 11396350 South Fork Feather River at Ponderosa Dam.  Ponderosa Diversion Dam/Reservoir,,,,CH,SG,11396350,SFF,11.0,SAC,POINT (-121.30365074108903 39.549500045623795)
931,932.0,SLYCK,5.3,Lost Creek,Sly Creek Reservoir,,,,STR,,,,5.0,SAC,POINT (-121.11552968747863 39.5825933933195)
932,933.0,LST004,3.8,Lost Creek,Lost Creek Reservoir,,,,CH,STM,11396000,LST,4.0,SAC,POINT (-121.13688755236406 39.575288771856584)
933,934.0,SFF020,19.72,South Fork Feather River,Confluence with Lost Creek,,,,CH,STM,,SFF,20.0,SAC,POINT (-121.18959729941483 39.56394403726223)
934,935.0,WTPMNR,,,Miners Ranch WTP,,,,WTP,NA,11396330,,,SAC,POINT (-121.45988819462076 39.51080054519124)
935,936.0,MNRRH,,,Miners Ranch Reservoir,,,,STR,NA,11396330,,,SAC,POINT (-121.45718019898109 39.50751533739333)
936,937.0,FTR072,71.7,Feather River,Kelly Powerhouse Outfall,,,,CH,STM,,FTR,72.0,SAC,POINT (-121.49197782479257 39.53234982213339)
937,938.0,HON004,3.74,Honcut Creek,"Return flow from RFS13, 12_NA and 13_NA",,,,CH,STM,,HON,4.0,SAC,POINT (-121.59047230321003 39.30799310967863)
938,939.0,WWC006,5.9,Wadsworth Canal/East Interceptor Canal,,,,,CH,CNL,,WWC,6.0,SAC,POINT (-121.70381282835753 39.17082806088171)
939,940.0,LCC038,37.76,Little Chico Creek,Diversion Dam_Actually Angel Slough below about RM 21,,,,CH,STM,,LCC,38.0,SAC,POINT (-121.77159766968155 39.733487970681765)
940,941.0,LCC029,29.0,Little Chico Creek,Non-specific diversions to M&T/Parrot,,,,CH,STM,,LCC,29.0,SAC,POINT (-121.87454931684418 39.70268400784836)
941,942.0,ESL008,8.41,Edgar Slough,Edgar Slough by way of Crouch Ditch,,,,CH,CNL,,ESL,8.0,SAC,POINT (-121.88166428014388 39.68638456280689)
942,943.0,SSL001,1.23,Sutter Bypass,Confluence of Sacramento Slough and Sutter Bypass,,,,CH,SG,DWR (SSK),SSL,1.0,SAC,POINT (-121.64222174009667 38.7807331701339)
943,944.0,RD1500,,Sacramento Slough,DWR Gage (SBP) at Karnak,,,,PS,SG,DWR (SBP),,,SAC,POINT (-121.65614733956792 38.78448508632325)
944,945.0,17S_NU,,,,,,,NP,U,,,,SAC,POINT (-121.74973172512323 39.16479573810696)
945,946.0,NBLDB,2.33,North Yuba River,New Bulllards Bar Reservoir,,,,STR,,DWR - (BUL),,2.0,SAC,POINT (-121.14139055050961 39.39250280984744)
946,947.0,NFY017,17.0,North Yuba River,Confluence of North Yuba River and Slate Creek,,,,CH,STM,11413100,NFY,17.0,SAC,POINT (-121.09221828319541 39.52556401413146)
947,948.0,LBC040,39.68,Lower Boardman Canal,Inflow from Fiddler Green Diversion,,,,CH,CNL,,LBC,40.0,SAC,POINT (-121.06951011328057 38.91273919927225)
948,949.0,SAC064,63.34,Sacramento River,Inflow from Natomas East Main Drain,,,,CH,STM,,SAC,64.0,SAC,POINT (-121.513818510904 38.60189706608805)
949,950.0,26N_NA,,,,,,,NP,A,,,,SAC,POINT (-121.42423090980071 38.727283223990185)
950,951.0,EMD007,6.68,Natomas East Main Drainage Canal,Inflow from Dry Creek,,,,CH,CNL,,EMD,7.0,SAC,POINT (-121.4769895189262 38.66459628892145)
951,952.0,26N_PU1,,,City of Roseville,,,,PR,U,,,,SAC,POINT (-121.2918713284626 38.767954334086404)
952,953.0,PGWWTP,,,Pleasant Grove Wastewater Treatment Plant,,,,WWTP,NA,,,,SAC,POINT (-121.38055795888589 38.78884327856117)
953,954.0,24_NA2,,,,,,,NP,A,,,,SAC,POINT (-121.37881844554174 38.897038228547764)
954,955.0,ABN010,10.38,Auburn Ravine,Moore Canal Diversion,,,,CH,STM,,ABN,10.0,SAC,POINT (-121.35583732665995 38.87264156440586)
955,956.0,BRR049,49.47,Bear River,Bear River below Rollins Dam near Colfax,,,,CH,SG,11422500,BRR,49.0,SAC,POINT (-120.95917673167808 39.13134399583332)
956,957.0,WTPOPH,,,Proposed Ophir Water Treatment Plant,,,,WTP,PRP,,,,SAC,POINT (-121.10375509119778 38.885660487474276)
957,958.0,SLT009,8.79,Slate Creek,Slate Creek Tunnel Diversion Dam,,,,CH,STM,11413250,SLT,9.0,SAC,POINT (-121.05156443870789 39.615638684837755)
958,959.0,SLT008,8.7,Slate Creek,Gage node.,,,,CH,SG,11413300,SLT,8.0,SAC,POINT (-121.05224435640353 39.614351971853075)
959,960.0,LST007,7.76,Lost Creek,Inflow to Sly Creek Reservoir from South Fork Power Tunnel and Slate Creek Power Tunnel,,,,CH,STM,11413250,LST,7.0,SAC,POINT (-121.09902250159062 39.611131434761155)
960,961.0,DER001,1.0,Deer Creek,Approximate gage location,,,,CH,SG,11418500,DER,1.0,SAC,POINT (-121.26770847967877 39.22484828358714)
961,962.0,OGN005,4.24,Oregon Creek,YCWA Log Cabin Dam/Camptonville Tunnel Intake,,,,CH,STM,,CMT,5.0,SAC,POINT (-121.05877512146424 39.440287459789)
962,963.0,CWD018,18.0,Cottonwood Creek,,,,,CH,SG,11375810,CWD,18.0,SAC,POINT (-122.4766102394209 40.384453865939584)
963,964.0,SCW008,7.79,South Fork Cottonwood Creek,South Fork Cottonwood Creek (Discontinued),,,,CH,SG,11375870,SCW,8.0,SAC,POINT (-122.44509371406667 40.325840945659586)
964,965.0,BTL006,5.758,Battle Creek,,038,220,,CH,SG,11376550,BTL,6.0,SAC,POINT (-122.14639047739468 40.398035815187974)
965,966.0,SAC257,257.27,Sacramento River,Sacramento River above Bend Bridge near Red Bluff. USGS11377100/DWRA02788,,,,CH,SG,11377100,SAC,257.0,SAC,POINT (-122.18689657578535 40.28875488327744)
966,967.0,ANT011,11.4,Antelope Creek,,,,,CH,SG,11379000,ANT,11.0,SAC,POINT (-122.11920895925935 40.203664508039644)
967,968.0,SAC217,217.27,Sacramento River,Gage at Vina-Woodson Bridge,,,,CH,SG,11383730 / DWR A0-2700 (VIN),SAC,217.0,SAC,POINT (-122.09187717853372 39.90932533345654)
968,969.0,SAC201,201.38,Sacramento River,Gage at Hamilton City,,,,CH,SG,11383800 / DWR A0-2630 (HMC),SAC,201.0,SAC,POINT (-121.99652379284393 39.75110422315007)
969,970.0,SAC188,188.0,Sacramento River,3BS Overflow,144,275,,CH,STM,,SAC,188.0,SAC,POINT (-121.97035535446976 39.648154150972296)
970,971.0,DRC010,10.0,Deer Creek,Cone Kimball Ditch,096,256,,CH,STM,,DRC,10.0,SAC,POINT (-121.9670434287284 39.99809887711174)
971,972.0,BCC014,13.71,Big Chico Creek,,,,,CH,SG,11384000,BCC,14.0,SAC,POINT (-121.75340490663399 39.77534919217714)
972,973.0,CHWWTP,,,City of Chico WWTP,,,,WWTP,NA,,,,SAC,POINT (-121.91050731398974 39.69511065998391)
973,974.0,10_NU1,,,City of Chico,,,,NP,U,,,,SAC,POINT (-121.84161064089598 39.75484004455789)
974,975.0,THM026,26.0,Thomes Creek,,108,248,,CH,STM,11382000,THM,26.0,SAC,POINT (-122.50168224261454 39.899933889159094)
975,976.0,TCC085,85.45,Tehama-Colusa Canal,Williams Wasteway,,,,CH,CNL,,TCC,85.0,SAC,POINT (-122.22751120674286 39.109582363018944)
976,977.0,TCC111,110.89,Tehama-Colusa Canal,Canal End,,,,CH,CNL,,TCC,111.0,SAC,POINT (-121.97207644037498 38.848784814566336)
977,978.0,08N_PR2,,,Delevan NWR,,,,PR,R,,,,SAC,POINT (-122.09391450831009 39.308736679147465)
978,979.0,CBD005,5.0,Colusa Basin Drain,C2VSIM Node.,326,328,,CH,CNL,,CBD,5.0,SAC,POINT (-121.8009013400359 38.82368453670838)
979,980.0,CCH083,83.32,Cache Creek,Cache Creek near Lower Lake,,,,CH,SG,11451000,CCH,83.0,SAC,POINT (-122.56646613915848 38.923063761266135)
980,981.0,CCH075,74.97,Cache Creek,Confluence with North Fork Cache Creek,,,,CH,STM,,CCH,75.0,SAC,POINT (-122.50351285033494 38.980875255757226)
981,982.0,CCH032,32.26,Cache Creek,Cache Creek near Capay,,,,CH,SG,11452000,CCH,32.0,SAC,POINT (-122.10460725948167 38.72868647909425)
982,983.0,CCH052,52.0,Cache Creek,Top of Capay Valley,,,,CH,STM,,CCH,52.0,SAC,POINT (-122.25927265200797 38.901862028989406)
983,984.0,CCT011,11.27,Clear Creek Tunnel,Judge Francis Carr Power Plant,,,,CH,SG,11525430,CCT,11.0,SAC,POINT (-122.62704444104476 40.64702897563946)
984,985.0,SAC301,300.79,Sacramento River,Spring Creek inflow from Spring Creek Power Plant,,,,CH,STM,,SAC,301.0,SAC,POINT (-122.45234543470063 40.62923759111697)
985,986.0,SPT003,3.19,Spring Creek Tunnel,Mileage measure from diversion not as digitized,,,,CH,SG,11371600,SPT,3.0,SAC,POINT (-122.46749260150555 40.628130196627346)
986,987.0,BRR011,11.49,Bear River,Bear River near Wheatland,332,359,,CH,SG,11424000 / DWR (BRW),BRR,11.0,SAC,POINT (-121.40669041611052 38.99974944173505)
987,988.0,YUB002,1.94,Yuba River,Yuba River at Marysville,,,,CH,SG,11421500,YUB,2.0,SAC,POINT (-121.57729702576688 39.1443256619322)
988,989.0,FTR029,28.67,Feather River,Feather River at Yuba City. CalSim2 Node.,283,348,204,CH,SG,DWR A0-5135 (YUB),FTR,29.0,SAC,POINT (-121.60595028500524 39.13873774184782)
989,990.0,JCK002,2.18,Jack Slough,,,,,CH,STM,,JCK,2.0,SAC,POINT (-121.58578887015445 39.16744861711365)
990,991.0,SCT000,,Slate Creek Power Tunnel,Slate Creek Tunnel near Strawberry Valley,,,,CH,SG,11413250,SCT,0.0,SAC,POINT (-121.0522968676444 39.615956511213724)
991,992.0,SFT000,,South Fork Power Tunnel,South Fork Tunnel near Strawberry Valley,,,,CH,SG,11395150,SFT,0.0,SAC,POINT (-121.11653753048046 39.64825969561053)
992,993.0,SAC011,11.0,Sacramento River,C2VSIM node near Decker Island,527,414,,CH,STM,,SAC,11.0,SAC,POINT (-121.7163804516809 38.1047075814139)
993,994.0,OMR028,27.84,Old River,Diversion to Jones PP and Delta-Mendota Canal,,,,CH,STM,,OMR,28.0,SAC,POINT (-121.55541333714521 37.817305931327965)
994,995.0,RSL001,1.07,Rock Slough,Indian Slough confluence,,,,CH,STM,,RSL,1.0,SAC,POINT (-121.59462351225757 37.972002788640225)
995,996.0,OMR018,18.37,Old River,Confluence with Indian Slough,,,,CH,STM,,OMR,18.0,SAC,POINT (-121.56552647184067 37.91623405187433)
996,997.0,CCWD,,,Contra Costa Water District,,,,OM,OMD,,,,SAC,POINT (-121.95712837119036 38.01925860480385)
997,998.0,BNCIA,,,City of Benicia,,,,OM,OMD,,,,SAC,POINT (-122.13116201871199 38.06769985802119)
998,999.0,SAC254,254.0,Sacramento River,C2VSIM node.,055,228,,CH,STM,,SAC,254.0,SAC,POINT (-122.22589739616085 40.25599762252532)
999,1000.0,SAC229,228.48,Sacramento River,Confluence with Elder Creek,,,,CH,STM,,SAC,229.0,SAC,POINT (-122.11483125915568 40.042705815628494)
1000,1001.0,04_NU2,,,"City of Corning, Gerber Water Works, Inc.",,,,NP,U,,,,SAC,POINT (-122.1847934592627 39.924482875724024)
1001,1002.0,MNS000,,Minor Northeast Streams,,,,,CH,NA,,MNS,,SAC,POINT (-121.83195746234549 39.90643492402575)
1002,1003.0,SCKWD,,,Stony Creek Water District,,,,OM,OMD,,,,SAC,POINT (-122.48718221901736 39.41443077443959)
1003,1004.0,SAC120,120.66,Sacramento River,Navigation Control Point (NCP) located at Wilkins Slough near USGS Gage - 11390500,,,,CH,SG,11390500,SAC,120.0,SAC,POINT (-121.82462630643447 39.009923733938045)
1004,1005.0,CBD000,0.27,Colusa Basin Drain,Colusa Basin Drain Outfall Gates,,,,CH,SG,DWR  A0-2945,CBD,0.0,SAC,POINT (-121.72493949910285 38.79942322070558)
1005,1006.0,SIDSH,,,Solano ID (South) demand from PSC024,,,,OM,OMD,,,,SAC,POINT (-122.09437380790348 38.256232814107975)
1006,1007.0,SAC065,65.44,Sacramento River,City of West Sacramento Diversion to Bryte Bend WTP,,,,CH,STM,,SAC,65.0,SAC,POINT (-121.54870059018815 38.598613574159)
1007,1008.0,SAC075,75.0,Sacramento River,C2VSIM node,361,371,163,CH,STM,,SAC,75.0,SAC,POINT (-121.63253803926617 38.69555022764159)
1008,1009.0,SJR006,6.0,San Joaquin River,C2VSIM node,532,203,,CH,STM,,SJR,6.0,SAC,POINT (-121.79255131258377 38.018716800838185)
1009,1010.0,OMR014,13.42,Old River/Middle River(simulated),Sum of gages: Old River at Bacon Island/Middle River at Middle River,,,,CH,SG,11313405 / 11312676,OMR,14.0,SAC,POINT (-121.5728202728232 37.969831411567355)
1010,1011.0,SAC029,29.12,Sacramento River,Bifurcation at Georgianna Slough,,,,CH,STM,,SAC,29.0,SAC,POINT (-121.51716009366463 38.240114412279155)
1011,1012.0,LBC049,49.0,Lower Boardman Canal,Conceptual diversion to 24_NA3,,,,CH,CNL,,LBC,49.0,SAC,POINT (-121.13303717459837 38.83957059877548)
1012,1013.0,24_NA3,,,,,,,NP,A,,,,SAC,POINT (-121.15159901867918 38.83938906155613)
1013,1014.0,BCK033,33.4,Bear Creek,Confluence with Burns Creek,,,,CH,STM,,BCK,33.0,SJR,POINT (-120.32035705652612 37.33330130393783)
1014,1015.0,DED003,3.02,Deadman Creek,,,,,CH,STM,,DED,3.0,SJR,POINT (-120.67944514748531 37.20533895917917)
1015,1016.0,CAP000,,,Inflow straight to C2VSIM groundwater node,854,,,CH,GWO,,CAP,,SJR,POINT (-120.73179879521936 36.75162963343434)
1016,1017.0,ORG000,,Ortigalita Creek,Straight to C2VSIM groundwater node,793,,,CH,GWO,,ORG,,SJR,POINT (-120.86399533259092 36.94622131114158)
1017,1018.0,LPC007,6.63,Little Panoche Creek,Measured from end of Pipe at end of stream,,,,CH,STM,,LPC,7.0,SJR,POINT (-120.7651827061967 36.79040984691814)
1018,1019.0,LPC000,,Little Panoche Creek,Straight to C2VSIM groundwater node,840,,,CH,GWO,,LPC,,SJR,POINT (-120.68794688181342 36.8742008468554)
1019,1020.0,QNT005,4.38,Quinto Creek,Measured from inflow to Outside Canal,,,,CH,STM,,QNT,5.0,SJR,POINT (-121.07988817566844 37.15270130018887)
1020,1021.0,SLO000,,Salido Creek,Straight to C2VSIM groundwater node,659,,,CH,GWO,,SLD,0.0,SJR,POINT (-121.12776123553243 37.48069002194521)
1021,1022.0,SLO007,7.07,Salido Creek,Measured from visible end,,,,CH,STM,,SLD,7.0,SJR,POINT (-121.1858326689494 37.417185762241)
1022,1023.0,ING008,7.85,Ingram Creek,Inflow from HSP000. Measured from end of visible channel,,,,CH,STM,,ING,8.0,SJR,POINT (-121.28205792549386 37.53456464708992)
1023,1024.0,FRS022,21.92,Fresno River,Surface Runoff node,,,,CH,STM,,FRS,22.0,SJR,POINT (-120.2554267892088 36.9682572163401)
1024,1025.0,BTC016,15.7,Butte Creek,Confluence with Little Dry Creek,,,,CH,STM,,BTC,16.0,SAC,POINT (-121.8837229096615 39.373513607926164)
1025,1026.0,08S_NA2,,,,,,,NP,A,,,,SAC,POINT (-121.92414150320285 39.08237213783974)
1026,1027.0,BTC017,16.73,Butte Creek,Butte Creek near Gridley,,,,CH,SG,DWR A0-4150,BTC,17.0,SAC,POINT (-121.88911133911938 39.38623593954012)
1027,1028.0,BTC041,41.0,Butte Creek,Butte Creek near Durham,,,,CH,SG,11390010 / DWR A0-4265,BTC,41.0,SAC,POINT (-121.77841580597214 39.676551465718866)
1028,1029.0,FTR030,30.12,Feather River,Confluence with Jack Slough,,,,CH,STM,,FTR,30.0,SAC,POINT (-121.60970378595113 39.15838411792249)
1029,1030.0,15N_SA,,,Settlement,,,,S,A,,,,SAC,POINT (-121.61595987507305 39.25058999824757)
1030,1031.0,LCC024,23.8,Little Chico Creek,Confluence with Edgar Slough,,,,CH,STM,,LCC,24.0,SAC,POINT (-121.93536077075785 39.63588462897615)
1031,1032.0,LCC026,26.0,Little Chico Creek,,,,,CH,STM,,LCC,26.0,SAC,POINT (-121.93334865178886 39.6614306705617)
1032,1033.0,16_NA1,,,,,,,NP,A,,,,SAC,POINT (-121.65948409450816 39.078439177635964)
1033,1034.0,LCC016,22.0,Little Chico Creek,,,,,CH,STM,,LCC,16.0,SAC,POINT (-121.96053139621274 39.53311617757444)
1034,1035.0,11_SA4,,,Sutter Extension WD,,,,S,A,,,,SAC,POINT (-121.72529056331439 39.13232885862557)
1035,1036.0,TAB000,,,Thermalito Bay Outlet,,,,CH,SG,11406920,TAB,,SAC,POINT (-121.63987457069726 39.45764088539989)
1036,1037.0,SEC009,9.1,Sutter-Butte Extension Canal,,,,,CH,CNL,,SEC,9.0,SAC,POINT (-121.63746718246743 39.247868950817754)
1037,1038.0,JBC008,7.89,Joint Board Canal,Cox Spill,,,,CH,CNL,,JBC,8.0,SAC,POINT (-121.63330894619018 39.33191064222563)
1038,1039.0,FTR067,67.0,Feather River,Feather River at Oroville,,,,CH,SG,11407000,FTR,67.0,SAC,POINT (-121.54709778500339 39.52105373381425)
1039,1040.0,FSC007,7.48,Folsom South Canal,Old diversion to Mather park/lake/golf course,,,,CH,CNL,,FSC,7.0,SAC,POINT (-121.24747959539353 38.55611121207612)
1040,1041.0,TUO053,53.43,Tuolumne River,Tuolumne River below LaGrange Dam near LaGrange. C2VSIM node.,657,135,,CH,SG,11289650,TUO,53.0,SJR,POINT (-120.44276683465844 37.666375235669726)
1041,1042.0,MDS003,2.56,Modesto Canal,Modesto Canal near LaGrange,,,,CH,SG,11289000,MDS,3.0,SJR,POINT (-120.47491357113188 37.67271905377985)
1042,1043.0,TUR001,0.52,Turlock Main Canal,Turlock Canal near LaGrange,,,,CH,SG,11289500,TUR,1.0,SJR,POINT (-120.44061853048323 37.66575631311716)
1043,1044.0,62_NA3,,,Turlock I.D.,,,,NP,A,,,,SJR,POINT (-120.79277589914199 37.54592023874041)
1044,1045.0,26S_PU3,,,Sacramento Parks and Recreation (Folsom Lake),,,,PR,U,,,,SAC,POINT (-121.12766408038885 38.69645545032747)
1045,1046.0,RFS26S,,,,,,,RFS,NA,,,,SAC,POINT (-121.22874590780933 38.611053762031084)
1046,1047.0,61_NU3,,,"Ripon, Oakdale, Riverbank",,,,NP,U,,,,SJR,POINT (-120.85090178480753 37.76792337192992)
1047,1048.0,RFS61D,,,,,,,RFS,NA,,,,SJR,POINT (-120.98863326450847 37.68153702222104)
1048,1049.0,LKVLY,16.26,North Fork of North Fork American River,Lake Valley Reservoir,,,,STR,,,,16.0,SAC,POINT (-120.5980506584221 39.30026914600584)
1049,1050.0,NNA013,13.35,North Fork of North Fork American River,,,,,CH,STM,,NNA,13.0,SAC,POINT (-120.63103253586317 39.30030616442737)
1050,1051.0,61_NA1,,,East of Districts,,,,NP,A,,,,SJR,POINT (-120.64770586890536 37.74448863066523)
1051,1052.0,62_NA1,,,East of Districts,,,,NP,A,,,,SJR,POINT (-120.55399244678922 37.56074207938288)
1052,1053.0,63_NA1,,,East of Districts,,,,NP,A,,,,SJR,POINT (-120.41093495158644 37.42240870189584)
1053,1054.0,NFA054,53.83,North Fork American River,Confluence with N.Fork of N.Fork American River,,,,CH,STM,,NFA,54.0,SAC,POINT (-120.75930384068303 39.188161398191276)
1054,1055.0,NFA048,48.14,North Fork American River,Confluence with Canyon Creek,,,,CH,STM,,NFA,48.0,SAC,POINT (-120.83644031679259 39.1517489021245)
1055,1056.0,NFA022,21.53,North Fork American River,North Fork Dam,,,,CH,SG,11427000,NFA,22.0,SAC,POINT (-121.02469266559552 38.93657840616335)
1056,1057.0,12_NU2,,,Small Communities,,,,NP,U,,,,SAC,POINT (-121.59203674337299 39.42801303043502)
1057,1058.0,11_PR,,,Upper Butte WA - Howard Slough Unit/Little Dry Creek,,,,PR,R,,,,SAC,POINT (-121.86136805352105 39.43740722722552)
1058,1059.0,WEC005,5.0,Western Canal,Conceptual diversion to Western Canal Water District,,,,CH,CNL,,WEC,5.0,SAC,POINT (-121.75370174112355 39.53886054436477)
1059,1060.0,RVC005,4.6,Richvale ID - Buttler Canal,Confluence of Richvale ID - Buttler Canal and Biggs Extension Canal (JBC),,,,CH,CNL,,RVC,5.0,SAC,POINT (-121.72598201914819 39.47060170318641)
1060,1061.0,26S_NA,,,,,,,NP,A,,,,SAC,POINT (-121.42023193508417 38.35622634628419)
1061,1062.0,07S_NU,,,,,,,NP,U,,,,SAC,POINT (-122.0603217200701 39.01761750041032)
1062,1063.0,08N_PA,,,,,,,PR,A,,,,SAC,POINT (-122.06560824044541 39.302564636240454)
